Dia,Cliente,Conocim.,Contenedor,Envase,Cant.,Volumen,Ubic.,Estado,idcont,e-tally
2025-03-19,Shipy S.A.,NB250155805,TLLU-411425-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Jakytextil S.A.,NBOE24011375,MSNU-775408-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EGSU-161429-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EGSU-161435-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Berkma S.A.,NB250154953,EITU-189058-2,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-176236-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,GCXU-604868-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-887919-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Poka S.A.,NB250155806,EMCU-897140-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-19,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-19,Americana Shipping G...,242970,CSNU-111154-4,Bultos,145,-28,EP-IM,Pendiente,1511,http://dassa.mqbic.com/PublicTally.php?id=1511
2025-03-20,Lift Van Int. Co S.A,LIFBUE25020001,TDTU-842757-5,Bultos,160,-38,ANEX-A1,Pendiente,1310,http://dassa.mqbic.com/PublicTally.php?id=1310
2025-03-20,Edelweiss Spedition ...,EDWBUE24100001,MEDU-374667-6,Bultos,92,-15,EP-IM,Pendiente,843,http://dassa.mqbic.com/PublicTally.php?id=843
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,GESU-641730-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,HLBU-201907-8,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,HLXU-800199-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,CAIU-852773-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,FANU-341166-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Lift Van Int. Co S.A,HLCUBSC2502BEAB0,BMOU-582487-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Berkma S.A.,QD20240142,EMCU-830510-6,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Berkma S.A.,QD20240142,EITU-153723-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-20,Chelatex Sas,GILNB241200851,MSNU-735736-6,Contenedor,1,0,PLZA,Pendiente,1539,http://dassa.mqbic.com/PublicTally.php?id=1539
2025-03-20,Arauco Argentina Sa,CL18482993,             ,Bultos,1,-1,ANEX-A1,Pendiente,,
2025-03-20,Parnacar S.A,NBOE24011922,UETU-626850-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-20,Mazon Textil Sa,NBOE24009796,MEDU-459167-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-20,Moniport Cargo Sa,BCN571-1/25,FSCU-389601-3,Bultos,1,-5,NV5,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571-1/25,FSCU-389601-3,Bultos,1,-5,NV5,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571/25,FSCU-389601-3,Bultos,11,-5,PA-A,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-20,Moniport Cargo Sa,BCN571/25,FSCU-389601-3,Bultos,11,-5,PA-A,Pendiente,1595,http://dassa.mqbic.com/PublicTally.php?id=1595
2025-03-26,Lift Van Int. Co S.A,LIFBUE25020003,CAIU-348082-0,Bultos,90,-20,N23-1,Pendiente,1329,http://dassa.mqbic.com/PublicTally.php?id=1329
2025-03-26,Lift Van Int. Co S.A,LIFBUE25020003,TLLU-617152-1,Bultos,259,-60,N23-1,Pendiente,1330,http://dassa.mqbic.com/PublicTally.php?id=1330
2025-03-26,Net Quality S.R.L.,NESHTR2412159,KOCU-465021-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-26,Mercovan Argentina S...,MVANES20250701,UACU-846655-9,Bultos,276,0,NAVE 3,Pendiente,1313,http://dassa.mqbic.com/PublicTally.php?id=1313
2025-03-26,Jupam Sa,NB250155546,TCNU-387106-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB250155545,EITU-116795-3,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB250155543,EGSU-158751-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB241253830,CMAU-651068-6,Contenedor,1,0,PLZA,Pendiente,,
2025-03-26,Jupam Sa,NB241253850,CMAU-491917-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-27,Lift Van Int. Co S.A,LIFBUE24120017,UACU-855475-2,Bultos,140,-32,NV3,Pendiente,1095,http://dassa.mqbic.com/PublicTally.php?id=1095
2025-03-27,Lift Van Int. Co S.A,LIFBUE25020005,UACU-849861-7,Bultos,269,-59,IB8,Pendiente,1340,http://dassa.mqbic.com/PublicTally.php?id=1340
2025-03-27,Telamania Srl,NBOE24009854,UACU-561834-4,Rollos,799,-68,CTNNAC,Pendiente,1223,http://dassa.mqbic.com/PublicTally.php?id=1223
2025-03-27,Ledorot S.A.,WLLSH2501036,HMMU-627306-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-27,Candalar S.A.,NBOE25012380,TLLU-860392-2,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-27,Lift Van Int. Co S.A,LIFBUE25020014,TCLU-284357-4,Bultos,66,-10,EP-IM,Pendiente,1433,http://dassa.mqbic.com/PublicTally.php?id=1433
2025-03-27,Edelweiss Spedition ...,EDWBUE25020003,HAMU-192670-5,Bultos,353,-75,N5-A1,Pendiente,1309,http://dassa.mqbic.com/PublicTally.php?id=1309
2025-03-27,Bisora Group Sa,BK2530075,TGBU-924542-1,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Arauco Argentina Sa,CL157903468,             ,Bultos,1,-2,ANEX-A1,Pendiente,,
2025-03-21,Plano Y Punto S.A.,HDE25-020029,EITU-906368-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Dmc Import Group S.R...,BK2530117,TXGU-740181-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-21,Telamania Srl,GILSH241200130,MRSU-717253-8,Rollos,2838,-68,CTNNAC,Pendiente,1452,http://dassa.mqbic.com/PublicTally.php?id=1452
2025-03-21,Telamania Srl,NBOE24011572,MSDU-768797-0,Rollos,748,-68,CTNNAC,Pendiente,1409,http://dassa.mqbic.com/PublicTally.php?id=1409
2025-03-21,Raisvic S.R.L.,NB241253851,CMAU-793264-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-21,Mazon Textil Sa,NBOE24009796,MEDU-459167-1,Contenedor,1,0,PLZA,Pendiente,,
2025-03-25,Lift Van Int. Co S.A,LIFBUE25020008,GCXU-583317-3,Bultos,255,-76,IA6,Pendiente,1356,http://dassa.mqbic.com/PublicTally.php?id=1356
2025-03-25,Lift Van Int. Co S.A,LIFBUE25020008,GCXU-583317-3,Bultos,255,-76,IA6,Pendiente,1356,http://dassa.mqbic.com/PublicTally.php?id=1356
2025-03-25,Zorrilla  Daniel,SZ25010246,TXGU-714369-7,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-25,Hilansur S.A.,MEDUVW155281,MEDU-769279-4,Bultos,750,-60,IB8,Pendiente,1260,http://dassa.mqbic.com/PublicTally.php?id=1260
2025-03-25,Hilansur S.A.,MEDUVW155281,MEDU-769279-4,Bultos,750,-60,IB8,Pendiente,1260,http://dassa.mqbic.com/PublicTally.php?id=1260
2025-03-25,Mercovan Argentina S...,MVANES20251601,ONEU-522689-3,Bultos,256,-50,IB6,Pendiente,1360,http://dassa.mqbic.com/PublicTally.php?id=1360
2025-03-25,Mma Tex S.A.,KCGZO2501069,TGBU-233037-3,Contenedor,1,-30,PLZA,Pendiente,,
2025-03-25,Mma Tex S.A.,HDE25-020090,EGSU-923490-0,Contenedor,1,-60,PLZA,Pendiente,,
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002,HLBU-366220-0,Bultos,99,-16,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002,HLBU-366220-0,Bultos,99,-16,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002B,HLBU-366220-0,Bultos,65,-10,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Edelweiss Spedition ...,EDWBUE25020002B,HLBU-366220-0,Bultos,65,-10,IA9,Pendiente,1490,http://dassa.mqbic.com/PublicTally.php?id=1490
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020013,SEGU-223500-3,Bultos,122,-32,EP-IM,Pendiente,1443,http://dassa.mqbic.com/PublicTally.php?id=1443
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020013,ZCSU-761531-0,Bultos,350,-70,EP-IM,Pendiente,1444,http://dassa.mqbic.com/PublicTally.php?id=1444
2025-03-31,Presmar S.A.,EXPLV25010006A,BSIU-269787-0,Contenedor,1,0,PLZA,Pendiente,,
2025-03-31,Lift Van Int. Co S.A,LIFBUE25030002,FSCU-504280-0,Bultos,154,-50,IB7,Pendiente,1521,http://dassa.mqbic.com/PublicTally.php?id=1521
2025-03-31,Lift Van Int. Co S.A,LIFBUE25020007,ZIMU-141851-9,Bultos,41,-10,EP-IM,Pendiente,1355,http://dassa.mqbic.com/PublicTally.php?id=1355
2025-03-31,Grupo Simpa Sa,S01350097,HMMU-622094-9,Contenedor,1,0,PLZA,Pendiente,,
2025-03-31,Grupo Simpa Sa,S01350547,HMMU-646566-4,Contenedor,1,0,PLZA,Pendiente,,
2025-03-28,Lift Van Int. Co S.A,LIFBUE25020009,OOLU-051068-1,Bultos,71,-17,EP-IM,Pendiente,1522,http://dassa.mqbic.com/PublicTally.php?id=1522
2025-03-28,Mercovan Argentina S...,MVANES20250214,CSNU-402528-6,Bultos,257,-50,NV3,Pendiente,1565,http://dassa.mqbic.com/PublicTally.php?id=1565
2025-03-28,Mma Tex S.A.,HDE25-020003A,TRHU-646191-9,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-03,Grapot Sa,SHOE24008160,FFAU-396985-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Leal-Tex S.R.L...,GILSH250100040,MSDU-723405-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,GAOU-618372-2,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,HMMU-601936-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,HMMU-666943-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,KOCU-419716-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Grupo Simpa Sa,NBOBUE25010226,KOCU-522329-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Gematec Srl,HKA2505644,BMOU-127880-5,Bultos,8,-12,NV4,Pendiente,1532,http://dassa.mqbic.com/PublicTally.php?id=1532
2025-04-03,Poka S.A.,NB241254622,SEKU-552033-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,TCNU-345324-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,TGHU-634880-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Poka S.A.,NB241254622,UETU-713883-7,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Mma Tex S.A.,HDE25-020023,CAAU-955362-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-03,Raisvic S.R.L.,HDE25-020001A,EGSU-171473-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-03,Ledorot S.A.,NESHTR2501205,KOCU-483537-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Lift Van Int. Co S.A,LIFBUE24120013,BEAU-217906-3,Bultos,59,-30,EP-IM,Pendiente,1090,http://dassa.mqbic.com/PublicTally.php?id=1090
2025-04-01,Grupo Simpa Sa,S01349324,HMMU-607547-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Edelweiss Spedition ...,EDWBUE25020007,TGHU-520251-0,Bultos,267,-63,IA6,Pendiente,1578,http://dassa.mqbic.com/PublicTally.php?id=1578
2025-04-01,Telamania Srl,GILNB241200337,MEDU-888184-8,Rollos,734,-70,CTNNAC,Pendiente,1449,http://dassa.mqbic.com/PublicTally.php?id=1449
2025-04-01,Aoda Sa,NB250155723,EISU-857375-5,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Geo-Trade Comercio E...,MJ2025010180,MSKU-585349-1,Bultos,99,-30,IB8,Pendiente,1605,http://dassa.mqbic.com/PublicTally.php?id=1605
2025-04-01,Poka S.A.,NB241253882,TCNU-282670-1,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,TCNU-362880-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,TRHU-628676-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB241253882,UETU-566760-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-01,Poka S.A.,NB250155581,EMCU-178110-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,GILSH241200241,CAIU-475256-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,CMAU-796535-5,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,GESU-618405-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,SEKU-432503-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Poka S.A.,NB241254623,TGBU-432366-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Jupam Sa,NB250155564,EMCU-870299-4,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-04,Grass S. R. L.,BVNEA2501006,SEGU-447475-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Grass S. R. L.,BVNEA2501006,FDCU-060983-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Labranza Estrategica...,BSHFL25011545,TRHU-294808-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,Hometex S.A.,TMSE3350095,MSMU-716451-1,Contenedor,1,0,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,BK2530036,EMCU-175212-3,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-04,E A Balbi E Hijos S ...,BK2530036,EMCU-995084-5,Contenedor,1,-60,PLZA,Pendiente,,
2025-04-07,Lift Van Int. Co S.A,LIFBUE25030008,HLXU-538178-7,Bultos,245,-44,EP-IM,Pendiente,1604,http://dassa.mqbic.com/PublicTally.php?id=1604
2025-04-07,Novatech Solutions S...,GGLCNBE24010245,TRHU-796225-8,Bultos,270,-68,ANEX-A1,Pendiente,,
2025-04-07,Novatech Solutions S...,GGLCNBE24010245,FSCU-979523-1,Bultos,216,-69,EP-IM,Pendiente,,
2025-04-07,Edelweiss Spedition ...,EDWBUE25020008,TEMU-257345-5,Bultos,47,-15,NV5,Pendiente,1543,http://dassa.mqbic.com/PublicTally.php?id=1543
2025-04-07,Mma Tex S.A.,HDE25-010047,TRHU-634809-7,Rollos,592,-68,NV4,Pendiente,1385,http://dassa.mqbic.com/PublicTally.php?id=1385
2025-04-07,Lolotex Srl,NB240543027,FFAU-497848-6,Rollos,1075,-68,ANEX-A1,Pendiente,,
2025-04-07,Lift Van Int. Co S.A,LIFBUE25010009,ZIMU-297703-9,Bultos,51,-10,IB9,Pendiente,1207,http://dassa.mqbic.com/PublicTally.php?id=1207
2025-04-07,Mma Tex S.A.,HDE25-010028,EISU-947077-2,Rollos,1665,-68,CTNNAC,12:45 Realizado,1380,http://dassa.mqbic.com/PublicTally.php?id=1380
2025-04-07,Coteca Sa,HLCUME3250202986,NIDU-230084-1,Pallets,5,-20,ANEX-A1,Pendiente,1644,http://dassa.mqbic.com/PublicTally.php?id=1644
2025-04-07,Coteca Sa,HLCUME3250202986,NIDU-230084-1,Pallets,5,-20,ANEX-A1,Pendiente,1644,http://dassa.mqbic.com/PublicTally.php?id=1644
2025-04-07,Corven Motors Argent...,TTLBKK25010039,BEAU-519130-8,Bultos,10,-22,IB9,Pendiente,1594,http://dassa.mqbic.com/PublicTally.php?id=1594
2025-04-07,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-07,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-07,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-07,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-07,Mercovan Argentina S...,CL-1848.2989,             ,Bultos,111,-18,NV3,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,HMMU-689146-4,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,TCNU-503642-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,TGBU-648114-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,TIIU-593946-5,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,HMMU-656463-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Grupo Simpa Sa,NBOBUE25011823,HMMU-607687-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-07,Gematec Srl,HKA2505644,BMOU-127880-5,Bultos,8,-12,NV4,Pendiente,1532,http://dassa.mqbic.com/PublicTally.php?id=1532
2025-04-07,Tandem Global Logist...,XMFZ2501028B,BSIU-909183-7,Bultos,380,-14,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-07,Tandem Global Logist...,XMFZ2501028B,BSIU-909183-7,Bultos,380,-14,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-07,Tandem Global Logist...,XMFZ2501028B,BSIU-909183-7,Bultos,380,-14,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-07,Tandem Global Logist...,XMFZ2501028C,BSIU-909183-7,Bultos,180,-5,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-07,Tandem Global Logist...,XMFZ2501028C,BSIU-909183-7,Bultos,180,-5,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-07,Tandem Global Logist...,XMFZ2501028C,BSIU-909183-7,Bultos,180,-5,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-08,Edelweiss Spedition ...,EDWBUE25030001,HLBU-184564-5,Bultos,196,-60,NV3,Pendiente,1577,http://dassa.mqbic.com/PublicTally.php?id=1577
2025-04-08,Lift Van Int. Co S.A,LIFBUE25020011,HLBU-352370-9,Bultos,14,-2,IA7,Pendiente,1520,http://dassa.mqbic.com/PublicTally.php?id=1520
2025-04-08,Lift Van Int. Co S.A,LIFBUE25020011,HLBU-243053-5,Bultos,362,-70,IA7,Pendiente,1519,http://dassa.mqbic.com/PublicTally.php?id=1519
2025-04-08,Telamania Srl,NBOE24010183,TRHU-505055-4,Rollos,556,-69,CTNNAC,Pendiente,1113,http://dassa.mqbic.com/PublicTally.php?id=1113
2025-04-08,Lift Van Int. Co S.A,LIFBUE25030004,TEMU-480512-2,Bultos,90,-6,NV2,Pendiente,1523,http://dassa.mqbic.com/PublicTally.php?id=1523
2025-04-08,Lift Van Int. Co S.A,LIFBUE25030004,TEMU-480512-2,Bultos,90,-6,NV2,Pendiente,1523,http://dassa.mqbic.com/PublicTally.php?id=1523
2025-04-08,Telamania Srl,NBOE24011728,MSMU-799853-5,Rollos,766,-68,IA5,Pendiente,1505,http://dassa.mqbic.com/PublicTally.php?id=1505
2025-04-08,Hometex S.A.,TMSE3325508,CMAU-468924-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-08,Chelatex Sas,GILNB241200838,UETU-755072-0,Rollos,804,-70,IA9,Pendiente,1540,http://dassa.mqbic.com/PublicTally.php?id=1540
2025-04-08,Crosby Argentina S.A...,S00014066,TCNU-130623-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-08,Ba Comex S.A,TWLE24120239,FFAU-651668-2,Bultos,687,-42,IA4,Pendiente,1350,http://dassa.mqbic.com/PublicTally.php?id=1350
2025-04-08,Ba Comex S.A,TWLE24120239,FFAU-651668-2,Bultos,687,-42,IA4,Pendiente,1350,http://dassa.mqbic.com/PublicTally.php?id=1350
2025-04-08,Ba Comex S.A,TWLE24120239,FFAU-651668-2,Bultos,413,-26,IA4,Pendiente,1350,http://dassa.mqbic.com/PublicTally.php?id=1350
2025-04-08,Ba Comex S.A,TWLE24120239,FFAU-651668-2,Bultos,413,-26,IA4,Pendiente,1350,http://dassa.mqbic.com/PublicTally.php?id=1350
2025-04-08,Poka S.A.,QD20240150,SEKU-564533-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-08,Tandem Global Logist...,XMFZ2501028A,BSIU-909183-7,Bultos,295,-46,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-08,Tandem Global Logist...,XMFZ2501028A,BSIU-909183-7,Bultos,295,-46,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-08,Tandem Global Logist...,XMFZ2501028A,BSIU-909183-7,Bultos,295,-46,IB6,Pendiente,1640,http://dassa.mqbic.com/PublicTally.php?id=1640
2025-04-08,Corona Insumos Srl,GSZBUE24121672,MSDU-780375-0,Bultos,863,-70,NV2,Pendiente,1347,http://dassa.mqbic.com/PublicTally.php?id=1347
2025-04-08,Bisora Group Sa,NBOE25012729,TGHU-982006-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-08,Mercovan Argentina S...,MVANLT20251302,KOCU-218546-6,Bultos,98,-30,NV4,Pendiente,1547,http://dassa.mqbic.com/PublicTally.php?id=1547
2025-04-08,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-08,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,368,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-08,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-08,Fedtex S.R.L,TWLE25010032,OOCU-892498-0,Rollos,367,-34,ANEX-A1,Pendiente,1486,http://dassa.mqbic.com/PublicTally.php?id=1486
2025-04-11,Telamania Srl,GILNB241000570,MSBU-650454-7,Rollos,786,-68,CTNNAC,Pendiente,1234,http://dassa.mqbic.com/PublicTally.php?id=1234
2025-04-11,Chemotecnica Sa,HLCUSHA2501AVBQ0,HLBU-941024-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-11,Chemotecnica Sa,HLCUSHA2501AVBQ0,HLBU-900246-2,Contenedor,1,0,PLZA,Pendiente,,
2025-04-11,Chemotecnica Sa,HLCUSHA2501AVBQ0,HLBU-606670-9,Contenedor,1,0,PLZA,Pendiente,,
2025-04-11,Chemotecnica Sa,HLCUSHA2501AVBQ0,TTNU-828158-2,Contenedor,1,0,PLZA,Pendiente,,
2025-04-11,Chemotecnica Sa,HLCUSHA2501AVBQ0,HLBU-963646-7,Contenedor,1,0,PLZA,Pendiente,,
2025-04-11,Mercovan Argentina S...,CL-1848.2992,             ,Bultos,108,-25,EP-IM,Pendiente,,
2025-04-11,Telamania Srl,GILNB241201364,CAAU-717533-4,Rollos,1212,-68,ANEX-A1,Pendiente,1528,http://dassa.mqbic.com/PublicTally.php?id=1528
2025-04-11,Telamania Srl,GILNB241201511,TGBU-614081-2,Rollos,657,-70,ANEX-A1,Pendiente,1529,http://dassa.mqbic.com/PublicTally.php?id=1529
2025-04-11,Aceptyourdestiny Sa,NB240746311,TRHU-651223-5,Rollos,1088,-68,CTNNAC,Pendiente,771,http://dassa.mqbic.com/PublicTally.php?id=771
2025-04-11,Edelweiss Spedition ...,EDWBUE25020009,HLBU-274895-3,Bultos,92,-28,EP-IM,Pendiente,1579,http://dassa.mqbic.com/PublicTally.php?id=1579
2025-04-11,Dmc Import Group S.R...,SY250156343,BMOU-534083-3,Contenedor,1,0,PLZA,Pendiente,,
2025-04-09,Lolotex Srl,NB240644049,EITU-104715-6,Rollos,1000,-60,IB7,Pendiente,,
2025-04-09,Malu Ma Tex S.A.,WLC41213205,PCIU-874242-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-09,Mma Tex S.A.,HDE25-020065,EITU-172404-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-09,Corona Insumos Srl,TPE25010078,FCIU-666928-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-09,La Nueva Textil De L...,NBOE25012866,MEDU-945719-8,Contenedor,1,0,PLZA,Pendiente,,
2025-04-14,Grupo Simpa Sa,S01352145,KOCU-511120-9,Contenedor,1,0,PLZA,Pendiente,,
2025-04-14,Grupo Simpa Sa,S01352205,KOCU-502959-6,Contenedor,1,0,PLZA,Pendiente,,
2025-04-14,Grupo Simpa Sa,S01352118,TCLU-540952-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-14,Domingo A. Capria S....,KDCW24120115,KOCU-449984-6,Bultos,13,-5,PLZA,Pendiente,1637,http://dassa.mqbic.com/PublicTally.php?id=1637
2025-04-14,Domingo A. Capria S....,KDCW24120115,KOCU-484533-7,Bultos,8,-6,PLZA,Pendiente,1638,http://dassa.mqbic.com/PublicTally.php?id=1638
2025-04-14,Lift Van Int. Co S.A,LIFBUE25030001,HLBU-370218-1,Bultos,128,-25,IB5,Pendiente,1491,http://dassa.mqbic.com/PublicTally.php?id=1491
2025-04-14,E A Balbi E Hijos S ...,BK2530101,EGSU-179756-0,Contenedor,1,0,PLZA,Pendiente,,
2025-04-14,Mercovan Argentina S...,MVANES20250228,HLBU-137125-3,Bultos,54,-15,EP-IM,Pendiente,1602,http://dassa.mqbic.com/PublicTally.php?id=1602
2025-04-14,Telamania Srl,GILNB241201541,FFAU-558342-8,Rollos,690,-70,ANEX-A1,Pendiente,1493,http://dassa.mqbic.com/PublicTally.php?id=1493
